2014-11-21 06,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.032,43,
2014-11-21 07,부산 금정구,부곡동,221251,0.006,0.7,0.003,0.038,41,
2014-11-21 08,부산 금정구,부곡동,221251,0.007,0.8,0.003,0.047,52,
2014-11-21 09,부산 금정구,부곡동,221251,0.008,1,0.004,0.056,60,
2014-11-21 10,부산 금정구,부곡동,221251,0.009,1.2,0.004,0.063,75,
2014-11-21 11,부산 금정구,부곡동,221251,0.01,1.3,0.004,0.081,82,
2014-11-21 12,부산 금정구,부곡동,221251,0.007,0.7,0.02,0.045,100,
2014-11-21 13,부산 금정구,부곡동,221251,0.005,0.3,0.038,0.019,48,
2014-11-21 14,부산 금정구,부곡동,221251,0.005,0.4,0.027,0.033,30,
2014-11-21 15,부산 금정구,부곡동,221251,0.006,0.4,0.028,0.036,37,
2014-11-21 16,부산 금정구,부곡동,221251,0.007,0.5,0.022,0.044,43,
2014-11-21 17,부산 금정구,부곡동,221251,0.008,0.5,0.018,0.048,52,
2014-11-21 18,부산 금정구,부곡동,221251,0.008,0.6,0.011,0.053,53,
2014-11-21 19,부산 금정구,부곡동,221251,0.007,0.6,0.005,0.059,52,
2014-11-21 20,부산 금정구,부곡동,221251,0.005,0.6,0.005,0.055,52,
2014-11-21 21,부산 금정구,부곡동,221251,0.005,0.7,0.003,0.061,44,
2014-11-21 22,부산 금정구,부곡동,221251,0.005,0.8,0.003,0.06,53,
2014-11-21 23,부산 금정구,부곡동,221251,0.005,0.7,0.003,0.055,53,
2014-11-21 24,부산 금정구,부곡동,221251,0.004,0.6,0.003,0.048,44,
2014-11-22 01,부산 금정구,부곡동,221251,0.004,0.6,0.003,0.044,43,
2014-11-22 02,부산 금정구,부곡동,221251,0.004,0.5,0.003,0.039,42,
2014-11-22 03,부산 금정구,부곡동,221251,0.004,0.5,0.003,0.037,42,
2014-11-22 04,부산 금정구,부곡동,221251,0.004,0.5,0.004,0.034,35,
2014-11-22 05,부산 금정구,부곡동,221251,0.004,0.5,0.004,0.031,34,
2014-11-22 06,부산 금정구,부곡동,221251,0.004,0.6,0.003,0.031,31,
2014-11-22 07,부산 금정구,부곡동,221251,0.005,0.6,0.003,0.032,34,
2014-11-22 08,부산 금정구,부곡동,221251,0.005,0.7,0.003,0.041,40,
2014-11-22 09,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.04,41,
2014-11-22 10,부산 금정구,부곡동,221251,0.006,0.7,0.005,0.043,50,
2014-11-22 11,부산 금정구,부곡동,221251,0.007,0.7,0.008,0.046,62,
2014-11-22 12,부산 금정구,부곡동,221251,0.009,0.6,0.012,0.048,63,
2014-11-22 13,부산 금정구,부곡동,221251,0.007,0.5,0.016,0.046,55,
2014-11-22 14,부산 금정구,부곡동,221251,0.007,0.5,0.019,0.046,49,
2014-11-22 15,부산 금정구,부곡동,221251,0.008,0.5,0.021,0.046,49,
2014-11-22 16,부산 금정구,부곡동,221251,0.005,0.4,0.03,0.034,49,
2014-11-22 17,부산 금정구,부곡동,221251,0.004,0.5,0.016,0.047,45,
2014-11-22 18,부산 금정구,부곡동,221251,0.004,0.4,0.013,0.044,48,
2014-11-22 19,부산 금정구,부곡동,221251,0.004,0.5,0.007,0.052,47,
2014-11-22 20,부산 금정구,부곡동,221251,0.007,0.6,0.004,0.061,47,
2014-11-22 21,부산 금정구,부곡동,221251,0.006,0.5,0.013,0.041,74,
2014-11-22 22,부산 금정구,부곡동,221251,0.005,0.5,0.012,0.038,55,
2014-11-22 23,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.046,53,
2014-11-22 24,부산 금정구,부곡동,221251,0.004,0.5,0.006,0.04,57,
2014-11-23 01,부산 금정구,부곡동,221251,0.004,0.5,0.009,0.032,47,
2014-11-23 02,부산 금정구,부곡동,221251,0.004,0.4,0.01,0.028,45,
2014-11-23 03,부산 금정구,부곡동,221251,0.004,0.4,0.012,0.023,43,
2014-11-23 04,부산 금정구,부곡동,221251,0.004,0.4,0.017,0.019,44,
2014-11-23 05,부산 금정구,부곡동,221251,0.004,0.4,0.015,0.022,42,
2014-11-23 06,부산 금정구,부곡동,221251,0.004,0.5,0.005,0.036,39,
2014-11-23 07,부산 금정구,부곡동,221251,0.004,0.4,0.004,0.04,40,
2014-11-23 08,부산 금정구,부곡동,221251,0.005,0.5,0.005,0.043,40,
2014-11-23 09,부산 금정구,부곡동,221251,0.005,0.5,0.008,0.04,36,
2014-11-23 10,부산 금정구,부곡동,221251,0.005,0.4,0.024,0.022,40,
2014-11-23 11,부산 금정구,부곡동,221251,0.005,0.4,0.03,0.018,37,
2014-11-23 12,부산 금정구,부곡동,221251,0.006,0.4,0.035,0.018,36,
2014-11-23 13,부산 금정구,부곡동,221251,0.006,0.4,0.038,0.018,48,
2014-11-23 14,부산 금정구,부곡동,221251,0.005,0.4,0.043,0.013,52,
2014-11-23 15,부산 금정구,부곡동,221251,0.005,0.4,0.042,0.014,53,
2014-11-23 16,부산 금정구,부곡동,221251,0.005,0.4,0.039,0.017,53,
2014-11-23 17,부산 금정구,부곡동,221251,0.005,0.4,0.036,0.019,52,
2014-11-23 18,부산 금정구,부곡동,221251,0.005,0.4,0.037,0.016,49,
2014-11-23 19,부산 금정구,부곡동,221251,0.005,0.4,0.032,0.019,52,
