2014-11-21 12,부산 기장군,기장읍,221231,0.004,0.4,0.038,0.025,24,
2014-11-21 13,부산 기장군,기장읍,221231,0.003,0.4,0.043,0.022,23,
2014-11-21 14,부산 기장군,기장읍,221231,0.003,0.4,0.043,0.022,25,
2014-11-21 15,부산 기장군,기장읍,221231,0.003,0.4,0.039,0.027,21,
2014-11-21 16,부산 기장군,기장읍,221231,0.004,0.5,0.03,0.035,38,
2014-11-21 17,부산 기장군,기장읍,221231,0.004,0.4,0.034,0.032,58,
2014-11-21 18,부산 기장군,기장읍,221231,0.004,0.5,0.03,0.034,40,
2014-11-21 19,부산 기장군,기장읍,221231,0.004,0.7,0.02,0.04,33,
2014-11-21 20,부산 기장군,기장읍,221231,0.004,0.7,0.013,0.045,45,
2014-11-21 21,부산 기장군,기장읍,221231,0.004,0.6,0.014,0.042,40,
2014-11-21 22,부산 기장군,기장읍,221231,0.004,0.7,0.013,0.042,35,
2014-11-21 23,부산 기장군,기장읍,221231,0.004,0.7,0.012,0.044,33,
2014-11-21 24,부산 기장군,기장읍,221231,0.003,0.5,0.012,0.042,36,
2014-11-22 01,부산 기장군,기장읍,221231,0.003,0.6,0.015,0.038,33,
2014-11-22 02,부산 기장군,기장읍,221231,0.003,0.6,0.027,0.03,30,
2014-11-22 03,부산 기장군,기장읍,221231,0.003,0.5,0.028,0.028,23,
2014-11-22 04,부산 기장군,기장읍,221231,0.003,0.4,0.029,0.025,23,
2014-11-22 05,부산 기장군,기장읍,221231,0.003,0.4,0.022,0.026,19,
2014-11-22 06,부산 기장군,기장읍,221231,0.003,0.5,0.018,0.03,22,
2014-11-22 07,부산 기장군,기장읍,221231,0.003,0.5,0.013,0.032,19,
2014-11-22 08,부산 기장군,기장읍,221231,0.004,0.6,0.008,0.035,29,
2014-11-22 09,부산 기장군,기장읍,221231,0.005,0.7,0.006,0.039,44,
2014-11-22 10,부산 기장군,기장읍,221231,0.005,0.7,0.008,0.042,62,
2014-11-22 11,부산 기장군,기장읍,221231,0.005,0.5,0.021,0.036,61,
2014-11-22 12,부산 기장군,기장읍,221231,0.005,0.4,0.032,0.029,46,
2014-11-22 13,부산 기장군,기장읍,221231,0.005,0.4,0.036,0.029,37,
2014-11-22 14,부산 기장군,기장읍,221231,0.006,0.4,0.037,0.03,45,
2014-11-22 15,부산 기장군,기장읍,221231,0.005,0.4,0.037,0.03,35,
2014-11-22 16,부산 기장군,기장읍,221231,0.005,0.4,0.038,0.031,32,
2014-11-22 17,부산 기장군,기장읍,221231,0.004,0.4,0.024,0.038,37,
2014-11-22 18,부산 기장군,기장읍,221231,0.004,0.7,0.009,0.047,57,
2014-11-22 19,부산 기장군,기장읍,221231,0.004,0.8,0.004,0.049,72,
2014-11-22 20,부산 기장군,기장읍,221231,0.004,0.8,0.005,0.049,77,
2014-11-22 21,부산 기장군,기장읍,221231,0.004,0.7,0.006,0.045,66,
2014-11-22 22,부산 기장군,기장읍,221231,0.003,0.7,0.009,0.04,55,
2014-11-22 23,부산 기장군,기장읍,221231,0.003,0.5,0.017,0.034,48,
2014-11-22 24,부산 기장군,기장읍,221231,0.003,0.4,0.023,0.029,37,
2014-11-23 01,부산 기장군,기장읍,221231,0.003,0.4,0.03,0.025,34,
2014-11-23 02,부산 기장군,기장읍,221231,0.003,0.4,0.027,0.024,42,
2014-11-23 03,부산 기장군,기장읍,221231,0.003,0.4,0.024,0.026,43,
2014-11-23 04,부산 기장군,기장읍,221231,0.004,0.4,0.021,0.026,38,
2014-11-23 05,부산 기장군,기장읍,221231,0.004,0.4,0.023,0.025,41,
2014-11-23 06,부산 기장군,기장읍,221231,0.003,0.4,0.028,0.023,38,
2014-11-23 07,부산 기장군,기장읍,221231,0.003,0.4,0.028,0.025,28,
2014-11-23 08,부산 기장군,기장읍,221231,0.003,0.4,0.029,0.025,31,
2014-11-23 09,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.023,25,
2014-11-23 10,부산 기장군,기장읍,221231,0.003,0.4,0.038,0.02,32,
2014-11-23 11,부산 기장군,기장읍,221231,0.004,0.4,0.04,0.02,38,
2014-11-23 12,부산 기장군,기장읍,221231,0.004,0.4,0.042,0.02,48,
2014-11-23 13,부산 기장군,기장읍,221231,0.004,0.4,0.046,0.019,48,
2014-11-23 14,부산 기장군,기장읍,221231,0.004,0.4,0.046,0.02,45,
2014-11-23 15,부산 기장군,기장읍,221231,0.004,0.4,0.043,0.021,46,
2014-11-23 16,부산 기장군,기장읍,221231,0.004,0.4,0.043,0.021,50,
2014-11-23 17,부산 기장군,기장읍,221231,0.004,0.4,0.04,0.023,48,
2014-11-23 18,부산 기장군,기장읍,221231,0.004,0.4,0.033,0.027,52,
2014-11-23 19,부산 기장군,기장읍,221231,0.004,0.5,0.028,0.03,60,
2014-11-23 20,부산 기장군,기장읍,221231,0.004,0.7,0.021,0.034,66,
2014-11-23 21,부산 기장군,기장읍,221231,0.004,0.7,0.012,0.035,63,
2014-11-23 22,부산 기장군,기장읍,221231,0.004,0.5,0.018,0.031,59,
2014-11-23 23,부산 기장군,기장읍,221231,0.003,0.5,0.017,0.031,44,
2014-11-23 24,부산 기장군,기장읍,221231,0.003,0.4,0.024,0.026,41,
2014-11-24 01,부산 기장군,기장읍,221231,0.003,0.5,0.029,0.023,46,
2014-11-24 02,부산 기장군,기장읍,221231,0.003,0.4,0.031,0.021,40,
